Voltage,Current,Temperature,Capacity,WhAccu,Cnt
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.66067,0,0,4
4.18512,0,23.66067,0,0,4
4.18512,0,23.66067,0,0,4
4.18512,0,23.66067,0,0,4
4.18512,0,23.66067,0,0,4
4.18512,0,23.66067,0,0,4
4.18512,0,23.66067,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.66067,0,0,4
4.18512,0,23.66067,0,0,4
4.18512,0,23.66067,0,0,4
4.18512,0,23.66067,0,0,4
4.18512,0,23.66067,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.76583,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.97615,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
4.18512,0,23.87099,0,0,4
